2타,3타,B4,HR,OPS,WAR,WOBA,WPA,WRC+,age,batter_name,g,position,team,year,year_born,고4,도루,도실,득점,루타,병살,사구,삼진,안타,장타,출루,타석,타수,타율,타점,희비,희타
11,0,20,6,0.793,1.85,0.356,,109.5,31,정상호,82,C,SK,2013,1982-12-24,0,1,0,26,87,7,4,47,58,0.433,0.360,236,201,0.289,26,3,8
13,1,18,9,0.722,0.76,0.309,-0.04,70.8,32,정상호,100,C,SK,2014,1982-12-24,0,0,1,36,98,3,5,67,56,0.417,0.305,269,235,0.238,39,1,10
11,1,22,12,0.772,1.51,0.340,0.53,97.1,33,정상호,113,C,SK,2015,1982-12-24,0,1,2,34,120,2,15,80,71,0.430,0.342,324,279,0.254,49,0,8
5,0,17,1,0.533,-0.33,0.258,-1.11,35.1,34,정상호,77,C,LG,2016,1982-12-24,0,0,1,12,32,2,4,39,24,0.242,0.290,159,132,0.182,10,2,4
3,0,4,3,0.659,0.26,0.293,-0.53,66.3,35,정상호,79,C,LG,2017,1982-12-24,0,0,0,16,48,8,5,32,36,0.350,0.308,150,137,0.263,17,0,4
4,0,8,1,0.590,-0.05,0.272,-1.22,50.4,36,정상호,70,C,LG,2018,1982-12-24,0,0,1,11,32,3,5,35,25,0.286,0.304,128,112,0.223,9,0,3
19,1,26,7,0.756,1.55,0.330,,90.6,19,정성훈,108,3B,해태,1999,1980-06-27,0,5,6,49,149,8,8,51,107,0.407,0.349,416,366,0.292,39,4,12
21,3,25,1,0.628,-1.23,0.283,,61.5,20,정성훈,119,DH,해태,2000,1980-06-27,0,10,4,50,149,7,3,55,119,0.326,0.302,499,457,0.260,37,2,12
7,1,12,4,0.741,0.64,0.331,,87.8,21,정성훈,49,3B,해태/KIA,2001,1980-06-27,0,6,4,17,66,5,1,18,45,0.410,0.331,179,161,0.280,18,1,4
19,3,28,9,0.841,3.63,0.368,,127.3,22,정성훈,114,3B,KIA,2002,1980-06-27,2,16,4,65,158,9,9,42,106,0.465,0.376,385,340,0.312,39,3,5
17,0,23,13,0.906,3.85,0.397,,140.9,23,정성훈,91,3B,현대,2003,1980-06-27,1,9,4,55,172,20,8,40,116,0.509,0.397,379,338,0.343,51,1,9
23,0,54,8,0.716,2.30,0.331,,94.1,24,정성훈,118,3B,현대,2004,1980-06-27,3,1,3,66,172,11,7,60,125,0.366,0.350,540,470,0.266,59,1,8
20,1,49,17,0.772,3.42,0.349,,110.8,25,정성훈,126,3B,현대,2005,1980-06-27,0,7,3,61,195,14,7,67,122,0.426,0.346,523,458,0.266,72,0,9
26,0,49,13,0.816,4.20,0.365,,132.7,26,정성훈,122,3B,현대,2006,1980-06-27,4,3,4,56,186,15,7,43,121,0.447,0.369,492,416,0.291,66,8,12
29,1,40,16,0.824,4.15,0.371,,128.0,27,정성훈,122,3B,현대,2007,1980-06-27,5,1,2,59,208,9,8,66,129,0.467,0.357,503,445,0.290,76,3,7
21,2,36,3,0.711,2.14,0.336,,100.8,28,정성훈,109,3B,히어로즈,2008,1980-06-27,1,8,4,43,130,13,5,41,96,0.366,0.345,399,355,0.270,34,1,2
19,2,59,10,0.816,3.39,0.367,,111.2,29,정성훈,121,3B,LG,2009,1980-06-27,2,5,0,62,179,10,4,46,126,0.427,0.389,494,419,0.301,70,4,8
20,1,41,4,0.698,1.55,0.323,,87.6,30,정성훈,111,3B,LG,2010,1980-06-27,1,3,1,52,130,14,4,58,96,0.356,0.342,418,365,0.263,38,2,6
18,1,49,10,0.776,3.51,0.355,,113.6,31,정성훈,127,3B,LG,2011,1980-06-27,1,9,2,61,173,16,5,69,123,0.410,0.367,494,422,0.291,57,7,11
27,3,65,12,0.909,5.50,0.416,,164.8,32,정성훈,107,3B,LG,2012,1980-06-27,2,3,3,50,182,13,1,62,113,0.499,0.411,438,365,0.310,53,5,2
22,1,59,9,0.842,4.66,0.396,,137.7,33,정성훈,121,3B,LG,2013,1980-06-27,0,13,6,64,178,12,7,58,127,0.437,0.405,477,407,0.312,62,4,0
25,1,59,13,0.925,3.96,0.413,2.69,144.4,34,정성훈,112,1B,LG,2014,1980-06-27,2,10,2,71,192,13,7,56,126,0.501,0.424,455,383,0.329,59,4,2
16,1,54,9,0.799,1.68,0.361,1.78,113.0,35,정성훈,117,1B,LG,2015,1980-06-27,5,9,4,47,148,9,13,65,103,0.408,0.392,440,363,0.284,45,4,6
22,1,33,6,0.815,1.37,0.369,0.83,107.7,36,정성훈,126,1B,LG,2016,1980-06-27,1,8,4,58,161,9,5,59,119,0.435,0.380,418,370,0.322,64,5,5
14,0,36,6,0.828,1.55,0.375,-0.27,121.2,37,정성훈,115,1B,LG,2017,1980-06-27,2,4,3,32,118,4,6,49,86,0.428,0.400,321,276,0.312,30,2,1
11,0,16,4,0.787,0.70,0.351,-0.32,102.7,38,정성훈,88,1B,KIA,2018,1980-06-27,1,0,1,22,77,5,5,49,54,0.421,0.366,205,183,0.295,28,1,0
8,6,24,3,0.729,1.11,0.334,,89.0,19,정수빈,85,CF,두산,2009,1990-10-07,0,13,7,47,90,1,3,45,61,0.390,0.340,259,231,0.264,17,1,0
8,6,10,1,0.844,1.49,0.376,,122.9,20,정수빈,76,CF,두산,2010,1990-10-07,0,13,3,35,69,2,0,25,46,0.483,0.361,156,143,0.322,19,2,1
17,8,40,1,0.733,2.65,0.343,,105.5,21,정수빈,128,RF,두산,2011,1990-10-07,0,31,8,66,154,5,11,77,118,0.372,0.361,476,414,0.285,38,3,8
11,7,18,0,0.595,0.66,0.266,,59.3,22,정수빈,101,CF,두산,2012,1990-10-07,1,24,6,46,99,5,3,46,74,0.314,0.281,357,315,0.235,32,2,19
2,8,16,2,0.719,1.38,0.328,,90.2,23,정수빈,125,CF,두산,2013,1990-10-07,0,23,8,57,87,1,6,29,63,0.382,0.337,260,228,0.276,29,2,8
18,7,41,6,0.802,3.30,0.352,1.32,99.7,24,정수빈,128,CF,두산,2014,1990-10-07,1,32,5,79,182,8,11,68,132,0.422,0.379,507,431,0.306,49,2,22
27,7,43,2,0.752,2.29,0.334,0.55,91.2,25,정수빈,128,CF,두산,2015,1990-10-07,1,15,9,79,192,9,11,70,145,0.391,0.361,570,491,0.295,59,6,19
7,2,25,2,0.624,0.05,0.296,-0.89,58.1,26,정수빈,114,CF,두산,2016,1990-10-07,0,12,4,49,82,7,6,48,65,0.305,0.319,305,269,0.242,20,1,4
2,1,11,2,0.898,1.06,0.402,0.89,136.7,28,정수빈,26,CF,두산,2018,1990-10-07,0,5,2,20,46,1,1,13,36,0.469,0.429,112,98,0.367,23,2,0
0,0,0,0,0.000,-0.02,0.000,,-126.5,20,정수성,6,,현대,1998,1978-03-04,0,0,0,1,0,0,0,0,0,0.000,0.000,1,1,0.000,0,0,0
0,0,0,0,0.500,-0.06,0.232,,25.5,22,정수성,12,CF,현대,2000,1978-03-04,0,2,1,1,4,0,0,6,4,0.250,0.250,16,16,0.250,1,0,0
0,0,1,1,0.779,0.17,0.346,,97.5,23,정수성,33,CF,현대,2001,1978-03-04,0,7,1,7,7,0,0,3,4,0.467,0.313,16,15,0.267,1,0,0
0,0,1,0,0.421,-0.04,0.205,,14.2,24,정수성,50,CF,현대,2002,1978-03-04,0,6,2,6,2,0,1,4,2,0.154,0.267,16,13,0.154,0,0,1
0,0,1,0,0.819,0.11,0.351,,109.5,25,정수성,26,CF,현대,2003,1978-03-04,0,2,0,3,3,0,0,2,3,0.375,0.444,10,8,0.375,0,0,1
0,0,2,0,0.325,-0.02,0.171,,-14.0,26,정수성,88,CF,현대,2004,1978-03-04,0,13,0,17,4,0,1,5,4,0.125,0.200,35,32,0.125,1,0,0
14,5,21,0,0.683,2.08,0.310,,84.6,27,정수성,118,CF,현대,2005,1978-03-04,0,29,5,53,124,9,20,76,100,0.339,0.344,429,366,0.273,19,3,19
0,0,6,0,0.520,-0.11,0.251,,51.0,28,정수성,71,CF,현대,2006,1978-03-04,0,7,6,17,17,1,3,15,17,0.221,0.299,90,77,0.221,4,1,3
1,0,0,0,0.583,-0.01,0.282,,66.8,29,정수성,23,CF,현대,2007,1978-03-04,0,1,2,3,10,0,2,5,9,0.286,0.297,37,35,0.257,0,0,0
6,2,7,1,0.641,0.19,0.291,,71.1,30,정수성,76,LF,히어로즈,2008,1978-03-04,0,16,6,27,45,2,0,32,32,0.354,0.287,139,127,0.252,14,2,3
5,0,3,3,0.594,-0.39,0.261,,39.9,31,정수성,87,LF,히어로즈,2009,1978-03-04,0,21,6,29,46,1,4,32,32,0.331,0.264,153,139,0.230,9,2,5
0,0,1,0,0.511,-0.07,0.227,,22.8,32,정수성,8,CF,넥센,2010,1978-03-04,0,1,0,3,5,0,0,8,5,0.238,0.273,24,21,0.238,0,0,2
7,3,29,2,0.638,0.63,0.302,,84.4,34,정수성,87,RF,넥센,2012,1978-03-04,1,19,9,37,63,1,5,42,44,0.310,0.328,244,203,0.217,9,1,6
1,0,1,0,0.325,-0.26,0.151,,-28.8,35,정수성,37,RF,넥센,2013,1978-03-04,0,3,2,8,3,0,0,7,2,0.167,0.158,20,18,0.111,0,0,1
5,3,22,4,0.688,0.32,0.308,-0.46,71.5,18,정은원,98,2B,한화,2018,2000-01-17,0,5,1,33,73,0,1,50,50,0.363,0.324,227,201,0.249,20,1,2
10,3,17,8,0.657,0.34,0.299,,76.1,19,정의윤,106,LF,LG,2005,1986-07-25,0,3,1,41,116,6,4,69,76,0.369,0.288,340,314,0.242,42,2,3
8,1,13,6,0.688,0.97,0.322,,101.7,20,정의윤,82,RF,LG,2006,1986-07-25,0,1,0,28,90,7,5,39,62,0.377,0.311,258,239,0.259,26,0,1
8,1,11,3,0.694,0.42,0.314,,88.7,21,정의윤,88,RF,LG,2007,1986-07-25,3,2,2,22,73,7,0,22,54,0.378,0.316,208,193,0.280,20,2,2
1,0,8,0,0.497,-0.34,0.248,,40.3,22,정의윤,38,LF,LG,2008,1986-07-25,1,0,0,8,16,3,3,13,15,0.205,0.292,90,78,0.192,3,0,1
9,0,17,0,0.605,-0.22,0.285,,65.5,25,정의윤,93,LF,LG,2011,1986-07-25,1,3,2,13,71,7,4,32,62,0.293,0.312,272,242,0.256,23,3,6
18,1,13,2,0.719,0.98,0.330,,104.3,26,정의윤,81,LF,LG,2012,1986-07-25,1,2,2,19,92,4,3,34,66,0.395,0.324,256,233,0.283,27,4,3
15,5,26,5,0.713,1.15,0.333,,93.6,27,정의윤,116,LF,LG,2013,1986-07-25,2,5,4,42,140,10,8,45,100,0.381,0.332,405,367,0.272,47,3,1
14,0,21,7,0.726,0.39,0.325,-0.22,85.6,28,정의윤,97,LF,LG,2014,1986-07-25,1,5,4,29,104,9,5,40,69,0.398,0.328,292,261,0.264,38,3,2
14,0,26,14,0.934,2.46,0.411,1.86,145.6,29,정의윤,91,DH,"LG,SK",2015,1986-07-25,0,5,0,38,139,6,9,46,83,0.537,0.397,297,259,0.320,51,3,0
11,0,20,14,1.036,2.67,0.447,1.75,167.2,29,정의윤,59,DH,SK,,1986-07-25,0,3,0,35,119,3,7,27,66,0.617,0.419,222,193,0.342,44,2,0
3,0,6,0,0.636,0.13,0.304,0.11,70.1,29,정의윤,32,DH,LG,,1986-07-25,0,2,0,3,20,3,2,19,17,0.303,0.333,75,66,0.258,7,1,0
32,1,25,27,0.858,2.00,0.375,3.19,109.8,30,정의윤,144,RF,SK,2016,1986-07-25,3,2,3,68,294,15,10,76,179,0.510,0.347,616,576,0.311,100,5,0
16,0,19,15,0.863,1.40,0.379,0.69,119.7,31,정의윤,112,DH,SK,2017,1986-07-25,0,0,1,44,173,11,9,61,112,0.496,0.368,381,349,0.321,45,4,0
9,0,19,11,0.800,0.26,0.345,0.14,94.9,32,정의윤,73,DH,SK,2018,1986-07-25,1,1,1,27,101,8,2,29,59,0.465,0.335,239,217,0.272,38,1,0
0,0,0,1,0.455,-0.10,0.176,,-18.4,19,정주현,6,2B,LG,2009,1990-10-13,0,0,0,2,4,0,0,7,1,0.364,0.091,11,11,0.091,1,0,0
0,0,1,0,0.495,-0.06,0.238,,30.3,20,정주현,8,2B,LG,2010,1990-10-13,0,1,1,0,2,0,0,4,2,0.222,0.273,11,9,0.222,2,1,0
0,0,3,0,0.452,-0.01,0.241,,34.9,21,정주현,15,CF,LG,2011,1990-10-13,0,2,0,6,3,1,0,4,3,0.167,0.286,21,18,0.167,2,0,0
0,0,2,0,0.414,-0.05,0.210,,20.0,22,정주현,18,2B,LG,2012,1990-10-13,0,4,1,5,4,0,0,9,4,0.174,0.240,25,23,0.174,1,0,0
4,2,16,0,0.653,0.34,0.306,,75.3,23,정주현,61,2B,LG,2013,1990-10-13,0,10,4,21,26,1,0,19,18,0.313,0.340,104,83,0.217,15,1,4
12,1,28,1,0.604,-0.67,0.287,-0.37,52.5,26,정주현,99,2B,LG,2016,1990-10-13,0,5,5,30,67,1,0,66,50,0.298,0.306,257,225,0.222,22,2,2
0,0,0,0,0.000,-0.25,0.000,0.00,-132.7,27,정주현,15,CF,LG,2017,1990-10-13,0,1,0,2,0,0,0,4,0,0.000,0.000,9,8,0.000,0,0,1
14,2,27,6,0.704,0.85,0.310,1.63,76.9,28,정주현,115,2B,LG,2018,1990-10-13,0,18,3,48,115,9,2,68,79,0.380,0.324,339,303,0.261,31,1,6
0,0,0,0,0.000,0.04,0.000,0.19,-133.8,21,정주후,12,,kt,2016,1995-06-26,0,0,0,4,0,0,0,1,0,0.000,0.000,3,3,0.000,0,0,0
0,0,0,0,0.000,-0.03,0.000,0.02,-132.7,22,정주후,7,2B,kt,2017,1995-06-26,0,1,0,1,0,0,0,0,0,0.000,0.000,2,2,0.000,0,0,0
0,0,1,0,0.667,0.01,0.497,,,19,정진기,6,RF,SK,2011,1992-10-10,0,0,0,0,0,0,1,1,0,0.000,0.667,3,1,0.000,0,0,0
0,0,2,0,0.425,-0.04,0.239,,40.1,20,정진기,14,RF,SK,2012,1992-10-10,0,0,0,1,1,0,0,3,1,0.125,0.300,10,8,0.125,0,0,0
0,0,0,0,0.250,-0.11,0.120,,-50.5,21,정진기,4,RF,SK,2013,1992-10-10,0,0,0,2,1,0,0,2,1,0.125,0.125,8,8,0.125,0,0,0
5,1,9,11,0.718,0.13,0.308,1.79,70.9,25,정진기,90,LF,SK,2017,1992-10-10,0,4,0,37,86,1,4,55,46,0.437,0.281,212,197,0.234,35,0,2
8,1,6,3,0.611,-0.54,0.269,0.26,46.6,26,정진기,96,CF,SK,2018,1992-10-10,0,11,3,33,68,2,2,45,49,0.338,0.273,212,201,0.244,17,0,3
1,0,2,0,0.305,-0.33,0.153,,-25.5,23,정진호,47,LF,두산,2011,1988-10-02,0,4,0,7,5,1,0,6,4,0.143,0.162,37,35,0.114,3,0,0
2,0,6,0,0.543,-0.05,0.263,,57.1,24,정진호,46,RF,두산,2012,1988-10-02,0,8,3,14,19,1,1,13,17,0.253,0.289,84,75,0.227,5,1,1
5,3,14,4,0.685,0.03,0.304,0.21,74.6,27,정진호,77,LF,두산,2015,1988-10-02,0,6,3,37,59,0,1,24,36,0.383,0.302,172,154,0.234,18,0,3
0,1,6,0,0.990,0.27,0.473,0.30,169.9,28,정진호,31,LF,두산,2016,1988-10-02,0,0,2,9,11,0,2,1,9,0.458,0.531,32,24,0.375,3,0,0
11,2,19,5,0.780,0.67,0.339,0.67,98.2,29,정진호,97,RF,두산,2017,1988-10-02,1,1,1,43,86,2,1,32,56,0.434,0.346,224,198,0.283,31,2,4
12,1,19,2,0.724,0.47,0.319,-0.84,81.3,30,정진호,111,RF,두산,2018,1988-10-02,0,8,1,53,101,8,1,44,81,0.375,0.348,299,269,0.301,37,1,9
1,0,0,1,0.571,-0.07,0.242,,31.2,19,정현,8,2B,삼성,2013,1994-06-01,0,0,0,3,8,1,0,5,4,0.381,0.191,22,21,0.190,2,0,1
0,0,0,0,0.000,-0.07,0.000,-0.03,-134.8,20,정현,5,,삼성,2014,1994-06-01,0,0,0,0,0,0,0,2,0,0.000,0.000,3,3,0.000,0,0,0
20,3,18,6,0.795,1.95,0.355,-0.14,102.4,23,정현,124,SS,kt,2017,1994-06-01,0,4,2,45,149,14,22,70,105,0.426,0.369,399,350,0.300,42,3,6
7,0,9,2,0.694,-0.07,0.297,-1.26,63.2,24,정현,65,SS,KT,2018,1994-06-01,0,3,0,16,44,3,0,28,31,0.376,0.318,132,117,0.265,9,0,6
0,0,0,0,0.125,-0.11,0.095,,-59.2,24,정현석,11,,한화,2008,1984-03-01,0,0,0,1,0,0,1,1,0,0.000,0.125,8,7,0.000,0,0,0
2,0,2,0,0.478,-0.29,0.220,,13.8,25,정현석,24,CF,한화,2009,1984-03-01,0,1,0,7,13,0,1,8,11,0.236,0.241,60,55,0.200,2,0,2
10,0,15,4,0.693,0.19,0.313,,80.8,26,정현석,114,RF,한화,2010,1984-03-01,0,3,3,20,75,4,3,28,53,0.371,0.321,227,202,0.262,24,1,6
15,1,37,4,0.733,2.12,0.349,,104.4,29,정현석,121,CF,한화,2013,1984-03-01,1,4,5,47,131,14,7,64,102,0.368,0.365,403,356,0.287,27,0,3
3,0,11,3,0.662,-0.22,0.304,-1.37,61.1,30,정현석,53,RF,한화,2014,1984-03-01,0,0,2,15,35,6,3,21,23,0.343,0.319,118,102,0.225,6,0,2
6,0,13,1,0.777,0.60,0.356,-0.12,100.7,31,정현석,43,RF,한화,2015,1984-03-01,1,0,0,20,45,3,2,24,36,0.388,0.389,133,116,0.310,12,0,2
0,0,0,0,0.000,-0.22,0.000,-0.20,-133.8,32,정현석,3,LF,한화,2016,1984-03-01,0,0,0,0,0,2,0,2,0,0.000,0.000,8,8,0.000,0,0,0
0,0,0,0,0.000,-0.32,0.000,-0.41,-132.7,33,정현석,9,RF,한화,2017,1984-03-01,0,0,0,0,0,0,0,4,0,0.000,0.000,12,12,0.000,0,0,0
0,0,0,0,,0.00,,,,18,정형식,1,RF,삼성,2009,1991-01-28,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0
0,0,1,0,0.333,-0.03,0.244,,,19,정형식,7,,삼성,2010,1991-01-28,0,0,1,3,0,0,0,2,0,0.000,0.333,3,2,0.000,0,0,0
3,0,12,1,0.648,0.25,0.310,,82.6,20,정형식,52,CF,삼성,2011,1991-01-28,0,4,3,9,23,0,0,15,17,0.311,0.337,88,74,0.230,5,0,2
11,3,30,4,0.666,1.72,0.307,,87.6,21,정형식,118,CF,삼성,2012,1991-01-28,0,22,4,44,94,5,6,48,65,0.343,0.323,325,274,0.237,19,3,12
20,5,31,3,0.783,2.02,0.356,,109.7,22,정형식,120,CF,삼성,2013,1991-01-28,0,7,9,49,115,4,12,58,76,0.414,0.370,334,278,0.273,43,1,12
2,0,12,1,0.475,-0.62,0.233,-1.31,17.0,23,정형식,52,CF,삼성,2014,1991-01-28,0,4,2,9,23,2,1,24,18,0.217,0.258,121,106,0.170,6,1,1
1,0,1,1,0.453,-0.28,0.205,,9.7,23,정훈,29,2B,롯데,2010,1987-07-18,0,0,0,6,11,0,2,18,7,0.244,0.208,50,45,0.156,2,0,2
0,0,3,3,0.960,0.40,0.407,,147.9,24,정훈,26,2B,롯데,2011,1987-07-18,0,0,1,6,19,1,2,9,10,0.576,0.385,41,33,0.303,8,1,2
4,1,3,2,0.513,-0.24,0.225,,30.5,25,정훈,78,SS,롯데,2012,1987-07-18,0,1,0,12,37,2,0,42,25,0.296,0.217,137,125,0.200,12,1,8
15,3,30,5,0.692,1.68,0.316,,82.2,26,정훈,113,SS,롯데,2013,1987-07-18,0,7,3,50,124,8,8,54,88,0.364,0.328,398,341,0.258,37,5,14
27,7,62,3,0.784,3.32,0.362,1.37,103.6,27,정훈,124,2B,롯데,2014,1987-07-18,0,8,4,89,190,10,11,105,140,0.398,0.386,558,477,0.294,58,2,6
27,2,52,9,0.802,3.41,0.363,-0.65,110.1,28,정훈,135,2B,롯데,2015,1987-07-18,2,16,6,85,204,14,14,102,146,0.420,0.382,562,486,0.300,62,3,7
18,2,43,2,0.700,0.73,0.331,1.07,82.5,29,정훈,121,2B,롯데,2016,1987-07-18,0,7,7,48,125,12,16,75,97,0.338,0.362,439,370,0.262,46,2,8
8,2,18,1,0.761,0.56,0.344,-0.69,96.8,30,정훈,68,2B,롯데,2017,1987-07-18,0,3,1,16,42,4,5,28,27,0.385,0.376,136,109,0.248,6,1,3
10,1,16,7,0.855,0.91,0.367,-0.31,110.7,31,정훈,91,1B,롯데,2018,1987-07-18,1,4,2,33,86,4,1,39,53,0.494,0.361,194,174,0.305,26,3,0
0,0,0,0,0.333,-0.06,0.157,,-27.6,20,조동화,6,,SK,2001,1981-03-22,0,0,0,0,1,0,0,1,1,0.167,0.167,6,6,0.167,1,0,0
0,0,0,0,0.000,-0.02,0.000,,-131.3,21,조동화,4,,SK,2002,1981-03-22,0,0,0,1,0,0,0,0,0,0.000,0.000,1,1,0.000,0,0,0
2,4,19,1,0.625,-0.45,0.262,,50.0,24,조동화,110,LF,SK,2005,1981-03-22,0,19,5,41,87,2,3,55,74,0.310,0.316,345,281,0.263,19,1,41
3,4,11,0,0.547,-0.22,0.246,,45.7,25,조동화,65,RF,SK,2006,1981-03-22,0,8,1,20,39,1,2,25,28,0.281,0.266,163,139,0.201,12,2,9
8,3,31,0,0.673,1.22,0.312,,86.6,26,조동화,121,LF,SK,2007,1981-03-22,1,25,6,48,93,1,7,59,79,0.321,0.352,345,290,0.272,18,4,13
4,4,33,1,0.689,1.13,0.316,,86.8,27,조동화,103,LF,SK,2008,1981-03-22,2,19,3,43,94,6,3,56,79,0.332,0.357,337,283,0.279,26,3,15
4,3,8,0,0.465,-1.52,0.207,,1.8,28,조동화,102,RF,SK,2009,1981-03-22,0,7,3,22,40,2,3,49,30,0.237,0.228,191,169,0.178,8,0,11
7,1,27,3,0.648,0.28,0.297,,69.5,29,조동화,115,LF,SK,2010,1981-03-22,0,15,2,38,79,1,7,56,61,0.316,0.332,300,250,0.244,27,2,14
9,2,27,0,0.583,-0.04,0.267,,53.0,30,조동화,114,CF,SK,2011,1981-03-22,0,10,6,42,83,1,1,51,70,0.280,0.303,345,296,0.236,16,0,21
2,0,7,0,0.589,-0.18,0.262,,56.0,31,조동화,24,RF,SK,2012,1981-03-22,0,3,3,6,17,0,0,16,15,0.274,0.314,77,62,0.242,3,1,7
11,3,46,0,0.665,0.83,0.314,,80.8,32,조동화,105,RF,SK,2013,1981-03-22,1,24,9,52,102,3,8,76,85,0.307,0.357,405,332,0.256,19,3,16
12,5,43,2,0.655,0.15,0.292,-0.81,59.2,33,조동화,125,RF,SK,2014,1981-03-22,1,37,7,74,144,8,4,72,116,0.325,0.330,522,443,0.262,52,4,28
6,1,30,2,0.669,0.19,0.297,-0.80,68.3,34,조동화,119,CF,SK,2015,1981-03-22,0,18,3,38,78,2,5,50,64,0.318,0.351,304,245,0.261,15,2,22
5,0,15,0,0.596,-0.27,0.279,-0.20,48.9,35,조동화,76,RF,SK,2016,1981-03-22,0,6,2,24,39,2,4,17,34,0.273,0.323,172,143,0.238,16,2,8
1,0,3,1,1.339,0.29,0.552,,235.9,23,조성환,25,2B,롯데,1999,1976-12-23,0,0,0,6,8,0,0,2,4,0.800,0.539,13,10,0.400,1,0,0
3,0,9,1,0.595,0.11,0.279,,58.8,24,조성환,57,2B,롯데,2000,1976-12-23,0,5,1,15,27,0,2,17,21,0.290,0.305,106,93,0.226,4,1,1
4,2,10,0,0.578,-0.03,0.262,,41.8,25,조성환,88,2B,롯데,2001,1976-12-23,0,6,0,23,26,3,3,16,18,0.283,0.295,112,92,0.196,14,0,7
14,0,18,0,0.591,0.06,0.266,,56.0,26,조성환,104,2B,롯데,2002,1976-12-23,0,10,5,38,74,2,7,42,60,0.290,0.300,293,255,0.235,21,3,10
25,2,37,6,0.773,3.65,0.350,,108.7,27,조성환,129,2B,롯데,2003,1976-12-23,3,23,11,73,196,5,12,57,149,0.403,0.369,543,486,0.307,38,1,7
4,0,8,0,0.680,0.30,0.309,,79.1,28,조성환,19,2B,롯데,2004,1976-12-23,1,3,0,6,22,1,4,16,18,0.314,0.366,87,70,0.257,1,0,5
27,3,37,10,0.845,5.82,0.387,,136.6,32,조성환,123,2B,롯데,2008,1976-12-23,0,31,3,79,214,6,11,81,151,0.463,0.382,525,462,0.327,81,11,4
19,0,19,8,0.795,1.79,0.353,,101.9,33,조성환,76,2B,롯데,2009,1976-12-23,0,13,2,35,122,7,2,33,79,0.454,0.341,294,269,0.294,36,3,1
31,0,35,8,0.859,4.33,0.391,,132.2,34,조성환,111,2B,롯데,2010,1976-12-23,1,8,2,83,194,8,4,58,139,0.469,0.390,458,414,0.336,52,3,2
19,0,37,6,0.644,1.00,0.299,,75.7,35,조성환,117,2B,롯데,2011,1976-12-23,1,9,6,45,136,11,3,87,99,0.334,0.310,459,407,0.243,36,2,10
14,0,28,3,0.677,1.66,0.312,,91.7,36,조성환,103,2B,롯데,2012,1976-12-23,0,5,2,40,119,7,1,58,96,0.345,0.332,390,345,0.278,33,2,14
6,0,17,1,0.606,0.18,0.287,,62.9,37,조성환,74,2B,롯데,2013,1976-12-23,0,3,1,15,49,0,2,23,40,0.293,0.312,194,167,0.240,12,3,5
0,0,1,0,0.125,-0.14,0.093,-0.40,-73.9,38,조성환,6,2B,롯데,2014,1976-12-23,0,0,0,1,0,1,0,2,0,0.000,0.125,8,7,0.000,0,0,0
0,0,0,0,0.552,-0.25,0.260,0.06,33.5,23,조수행,66,LF,두산,2016,1993-08-30,0,2,3,16,8,0,0,6,8,0.276,0.276,29,29,0.276,3,0,0
2,0,4,0,0.665,-0.02,0.315,-0.27,79.0,24,조수행,80,RF,두산,2017,1993-08-30,0,3,2,17,15,0,1,12,13,0.319,0.346,52,47,0.277,2,0,0
6,4,9,1,0.683,0.12,0.297,-0.02,65.4,25,조수행,119,CF,두산,2018,1993-08-30,0,9,0,35,68,4,0,33,51,0.372,0.311,198,183,0.279,17,1,5
1,0,0,0,0.900,0.04,0.412,,154.1,23,조영훈,7,1B,삼성,2005,1982-11-12,0,0,0,0,2,0,1,1,1,0.500,0.400,5,4,0.250,2,0,0
11,1,16,2,0.731,0.96,0.334,,110.0,24,조영훈,88,1B,삼성,2006,1982-11-12,0,9,2,15,70,2,1,49,51,0.389,0.342,204,180,0.283,26,2,5
4,0,14,1,0.444,-1.17,0.214,,18.4,25,조영훈,66,1B,삼성,2007,1982-11-12,0,1,0,16,33,2,0,44,26,0.213,0.231,175,155,0.168,9,4,2
6,1,15,6,0.810,0.65,0.352,,106.6,28,조영훈,67,1B,삼성,2010,1982-11-12,2,6,2,22,64,1,1,36,38,0.464,0.346,159,138,0.275,17,2,3
11,0,27,6,0.692,0.70,0.328,,94.8,29,조영훈,98,1B,삼성,2011,1982-11-12,0,7,2,33,89,1,5,76,60,0.363,0.329,280,245,0.245,34,3,0
7,1,23,6,0.590,-0.39,0.275,,65.2,30,조영훈,89,1B,"삼성,KIA",2012,1982-11-12,0,1,2,30,73,1,1,64,46,0.317,0.272,262,230,0.200,36,3,5
6,1,19,6,0.598,-0.21,0.277,,66.4,30,조영훈,64,1B,KIA,,1982-11-12,0,1,0,24,62,1,1,53,36,0.332,0.267,214,187,0.193,33,3,4
1,0,4,0,0.554,-0.17,0.267,,59.9,30,조영훈,25,1B,삼성,,1982-11-12,0,0,2,6,11,0,0,11,10,0.256,0.298,48,43,0.233,3,0,1
26,3,39,6,0.763,1.45,0.354,,107.9,31,조영훈,120,1B,NC,2013,1982-11-12,1,4,5,38,157,6,2,56,107,0.413,0.350,426,380,0.282,39,2,3
4,0,10,6,0.785,0.21,0.342,-0.50,88.9,32,조영훈,92,1B,NC,2014,1982-11-12,0,1,1,15,51,1,1,26,29,0.459,0.325,124,111,0.261,22,1,1
